# name = name of planet
# star_teff = effective temperature of star [K]
# star_radius = radius of star [solar radii]
# planet_a = semimajor axis of planet's orbit [AU]
# planet_radius = radius of planet [Earth radii]

           name | star_teff | star_radius |         planet_a | planet_radius
    Kepler-898b |    4223.0 |        0.62 |  0.0551567558832 |          1.49
    Kepler-899b |    5595.0 |        0.91 |   0.136840704527 |          2.68
      Kepler-8b |    6213.0 |        1.49 |  0.0474796037968 |        15.872
    Kepler-900b |    4836.0 |        0.73 |  0.0658529916724 |          2.08
    Kepler-901b |    4184.0 |        0.57 |  0.0379557816704 |          1.37
    Kepler-902b |    5647.0 |        0.93 |     0.2253794474 |          2.54
    Kepler-903b |    5682.0 |        0.97 |  0.0923057700895 |          2.01
    Kepler-903c |    5682.0 |        0.97 |   0.307458120867 |          2.53
    Kepler-904b |    6160.0 |        1.25 |  0.0429690297475 |          1.77
    Kepler-905b |    5461.0 |        0.86 |  0.0568606512897 |          1.41
    Kepler-906b |    6035.0 |        1.02 |   0.239892727391 |          2.11
    Kepler-907b |    6106.0 |        1.38 |   0.126754054692 |           1.2
    Kepler-908b |    5973.0 |        1.12 |  0.0246307848226 |          1.22
    Kepler-909b |    6154.0 |        1.23 |   0.119379024847 |          1.47
    Kepler-910b |    6230.0 |         1.5 |  0.0375063971151 |          0.82
    Kepler-911b |    6112.0 |        1.99 |   0.160578359693 |           2.6
    Kepler-912b |    5998.0 |        1.11 |  0.0372040646341 |           2.8
    Kepler-913b |    4687.0 |        0.61 |  0.0793873415009 |          2.06
    Kepler-914b |    5877.0 |        1.15 |  0.0543133159926 |          1.38
    Kepler-915b |    6173.0 |        1.38 |  0.0576258366285 |           1.5
    Kepler-916b |    5248.0 |        0.81 |   0.187968473132 |          1.76
    Kepler-917b |    5418.0 |        0.76 |  0.0375329771235 |          1.91
    Kepler-918b |    6028.0 |        1.14 |  0.0580770711985 |          1.74
    Kepler-919b |    6113.0 |        1.21 |   0.101673674663 |          2.25
     Kepler-91b |    4550.0 |         6.3 |  0.0731074857364 |        15.323
    Kepler-920b |    5403.0 |        0.85 |  0.0657651597306 |          2.42
    Kepler-920c |    5403.0 |        0.85 |   0.407712544333 |           3.8
    Kepler-921b |    5663.0 |        0.91 |   0.263682393008 |          2.87
    Kepler-922b |    5671.0 |        0.93 |  0.0184370802842 |          1.42
    Kepler-923b |    5988.0 |        1.26 |  0.0736638725922 |          1.38
    Kepler-924b |    6167.0 |        1.23 |   0.316860998203 |          3.07
    Kepler-925b |    4673.0 |        0.72 |   0.187727118313 |          2.34
    Kepler-926b |    5806.0 |        1.01 |   0.273735316039 |          2.31
    Kepler-927b |    5743.0 |        0.99 |  0.0850917650702 |          1.72
    Kepler-928b |    4700.0 |         0.7 |  0.0438923585851 |          1.59
    Kepler-929b |    5869.0 |        1.02 |  0.0185835483466 |          1.11
     Kepler-92b |    5883.0 |         1.7 |   0.119659594022 |          3.51
     Kepler-92c |    5883.0 |         1.7 |   0.186361812173 |           2.6
     Kepler-92d |    5883.0 |         1.7 |   0.280542145268 |         2.067
    Kepler-930b |    6335.0 |         1.4 |   0.362925114694 |          2.13
    Kepler-931b |    5241.0 |        0.81 |  0.0746598738354 |          1.33
    Kepler-932b |    5331.0 |        0.84 |  0.0288688114735 |          1.37
    Kepler-933b |    5346.0 |        0.84 |   0.109553759834 |          2.46
    Kepler-934b |    5001.0 |        0.77 |   0.265930043086 |          2.09
    Kepler-935b |    4830.0 |        0.73 |   0.051824225555 |          1.35
    Kepler-936b |    5482.0 |        0.89 |  0.0916038399667 |          1.45
    Kepler-937b |    6095.0 |        1.22 |   0.340405607775 |          3.72
    Kepler-937c |    6095.0 |        1.22 |   0.587283227835 |          2.67
    Kepler-938b |    5533.0 |        0.89 |   0.267252829488 |          2.22
    Kepler-939b |    5471.0 |        0.85 |   0.113423056777 |          1.75
     Kepler-93b |    5669.0 |        0.92 |  0.0534485049362 |         1.478
    Kepler-940b |    5769.0 |        0.96 |   0.295598676129 |          3.34
    Kepler-941b |    5539.0 |        0.86 |   0.126492887412 |          3.08
    Kepler-942b |    4861.0 |        0.75 |   0.230627496894 |          2.13
    Kepler-943b |    5612.0 |        0.91 |   0.258411541552 |          5.93
    Kepler-944b |    5409.0 |        0.83 |    0.22949604851 |          2.63
    Kepler-945b |    5718.0 |        0.97 |   0.191147349507 |          2.63
    Kepler-946b |    5665.0 |        0.93 |  0.0992956146874 |          1.93
    Kepler-947b |    5508.0 |        0.87 |   0.169868692699 |          2.28
    Kepler-948b |    5679.0 |        0.94 |  0.0757098279152 |          1.85
    Kepler-949b |    5403.0 |        0.86 |  0.0795472371322 |          2.91
     Kepler-94b |    4781.0 |        0.76 |  0.0336686172983 |          3.51
    Kepler-950b |    5857.0 |        1.02 |   0.420696987366 |          8.98
    Kepler-951b |    4834.0 |        0.73 |    0.30901179842 |          5.59
    Kepler-952b |    5730.0 |        0.99 |   0.503024848146 |          7.65
    Kepler-953b |    5416.0 |        0.99 |    0.38171201689 |          4.21
    Kepler-953c |    5416.0 |        0.99 |  0.0838973018767 |          1.19
    Kepler-954b |    4990.0 |        0.76 |   0.120042413597 |          2.32
    Kepler-955b |    5350.0 |        0.84 |   0.112079810801 |          3.13
    Kepler-956b |    6040.0 |        1.15 |  0.0610008021428 |           3.0
    Kepler-957b |    4963.0 |        0.75 |  0.0596025603269 |           5.5
    Kepler-958b |    5421.0 |        0.86 |  0.0866401142455 |          2.06
    Kepler-959b |    7005.0 |        2.01 |   0.137953938693 |          4.38
     Kepler-95b |    5699.0 |        1.41 |   0.102413953753 |          3.42
    Kepler-960b |    4755.0 |        0.72 |  0.0383478541044 |          2.29
    Kepler-961b |    5582.0 |         0.9 |   0.126998017408 |          2.55
    Kepler-962b |    5478.0 |        0.86 |   0.100421619759 |          1.97
    Kepler-963b |    5461.0 |        0.87 |  0.0878713658638 |          2.66
    Kepler-964b |    5427.0 |        0.84 |   0.108402058717 |          2.12
    Kepler-965b |    5886.0 |        1.15 |   0.521414987171 |          3.38
    Kepler-966b |    5840.0 |        1.02 |   0.423617036897 |          4.13
    Kepler-967b |    5178.0 |         0.8 |   0.103254404558 |          2.35
    Kepler-967c |    5178.0 |         0.8 |   0.628655992172 |          3.65
    Kepler-968b |    4598.0 |         0.7 |  0.0426606813315 |           2.0
    Kepler-968c |    4598.0 |         0.7 |  0.0570387615937 |          1.69
    Kepler-969b |    5214.0 |        0.82 |   0.200396958585 |          2.07
    Kepler-969c |    5214.0 |        0.82 |   0.026924383156 |          0.99
     Kepler-96b |    5690.0 |        1.02 |   0.125468758311 |          2.67
    Kepler-970b |    4511.0 |        0.67 |   0.113670513218 |          2.77
    Kepler-971b |    5431.0 |        0.85 |  0.0846381777976 |          2.13
    Kepler-972b |    6146.0 |        1.22 |  0.0752936423361 |          4.65
    Kepler-973b |    5213.0 |        0.78 |   0.251210274775 |          1.96
    Kepler-974b |    3687.0 |         0.5 |  0.0409222338765 |          1.57
    Kepler-975b |    4897.0 |        0.75 |  0.0285471528352 |          1.48
    Kepler-976b |    5232.0 |        0.83 |    0.41824386676 |          3.96
    Kepler-977b |    5315.0 |        0.83 |   0.167498018128 |          2.62
    Kepler-978b |    6002.0 |        1.09 |   0.270240214069 |          2.99
    Kepler-979b |    5310.0 |        0.83 |  0.0752614629803 |          2.72
     Kepler-97b |    5779.0 |        0.98 |  0.0361164401958 |          1.48
    Kepler-980b |    5935.0 |        1.06 |   0.101620605164 |          2.67
    Kepler-981b |    5718.0 |        0.96 |  0.0527354928229 |          2.31
    Kepler-982b |    6139.0 |        1.29 |   0.129305088448 |          2.25
    Kepler-983b |    6052.0 |        1.08 |   0.312639826219 |          2.36
    Kepler-984b |    5610.0 |        0.93 |   0.237030778866 |          2.12
    Kepler-985b |    5434.0 |        0.85 |   0.451839999369 |          2.98
    Kepler-986b |    5642.0 |        0.98 |   0.283984340263 |          2.36
    Kepler-987b |    5637.0 |        0.91 |   0.431907023711 |          3.26
    Kepler-988b |    4005.0 |        0.53 |   0.109127510531 |          2.07
    Kepler-989b |    5074.0 |        0.78 |  0.0730368290305 |          2.21
     Kepler-98b |    5539.0 |        1.11 |  0.0260243296051 |          1.99
    Kepler-990b |    5948.0 |        1.08 |  0.0917969972376 |           2.6
    Kepler-990c |    5948.0 |        1.08 |  0.0131607373775 |          1.53
    Kepler-991b |    4392.0 |        0.61 |   0.319635100054 |          2.54
    Kepler-992b |    4944.0 |        0.74 |   0.134544812272 |          1.62
    Kepler-993b |    3843.0 |        0.54 |    0.12770339041 |          2.97
    Kepler-994b |    3934.0 |        0.54 |  0.0177143994537 |           1.6
    Kepler-995b |    5206.0 |         0.8 |    0.17062948543 |           2.7
    Kepler-996b |    6014.0 |        1.14 |   0.048781304702 |          1.98
    Kepler-997b |    6150.0 |        1.56 |  0.0406115823611 |          1.36
    Kepler-998b |    6058.0 |        1.18 |  0.0644866972369 |          2.32
    Kepler-999b |    6237.0 |        1.65 |  0.0702655620882 |          2.34
     Kepler-99b |    4782.0 |        0.73 |  0.0500546567043 |          1.48
      Kepler-9b |    5777.0 |        1.02 |    0.14369322697 |         9.438
      Kepler-9c |    5777.0 |        1.02 |   0.229794911045 |         9.225
      Kepler-9d |    5777.0 |        1.02 |  0.0262716079314 |          1.64
      LHS 1140b |    3131.0 |        0.19 |  0.0892178375103 |          1.43
    Lupus-TR-3b |    5000.0 |        0.82 |  0.0463904932996 |         9.976
   OGLE-TR-182b |    5924.0 |        1.14 |  0.0513251050014 |        12.666
   OGLE-TR-211b |    6325.0 |        1.64 |  0.0512629417011 |        15.244
   OGLE2-TR-L9b |    6933.0 |        1.53 |  0.0412793265664 |        18.046
           PH1b |    6407.0 |        1.73 |   0.178102119327 |          6.18
           PH2b |    5629.0 |         1.0 |   0.821510781035 |         10.12
        POTS-1b |    4400.0 |        0.59 |  0.0372366348415 |        10.548
       Qatar-1b |    4861.0 |         0.8 |    0.02323476106 |        12.812
       Qatar-2b |    4645.0 |        0.78 |   0.021479708951 |        14.056
       Qatar-3b |    6007.0 |        1.27 |  0.0377295214564 |        12.285
       Qatar-4b |    5215.0 |        0.85 |  0.0280973424176 |        12.722
       Qatar-5b |    5747.0 |        1.08 |  0.0415246502088 |        12.408
    TRAPPIST-1b |    2559.0 |        0.12 |  0.0114369921978 |         1.086
    TRAPPIST-1c |    2559.0 |        0.12 |  0.0156658898007 |         1.056
    TRAPPIST-1d |    2559.0 |        0.12 |  0.0220650264108 |         0.772
    TRAPPIST-1e |    2559.0 |        0.12 |  0.0289941699765 |         0.918
    TRAPPIST-1f |    2559.0 |        0.12 |  0.0381605007965 |         1.045
    TRAPPIST-1g |    2559.0 |        0.12 |  0.0464174512612 |         1.127
    TRAPPIST-1h |    2559.0 |        0.12 |  0.0652745408361 |         0.755
        TrES-1b |    5230.0 |        0.81 |   0.039616625169 |         11.96
        TrES-2b |    5850.0 |         1.0 |  0.0367424997313 |        13.978
        TrES-3b |    5650.0 |        0.83 |  0.0228210672492 |        14.975
        TrES-4b |    6295.0 |        1.81 |  0.0516682394678 |        20.602
        TrES-5b |    5171.0 |        0.87 |   0.024673218534 |        13.384
      WASP-100b |    6900.0 |         2.0 |              nan |         18.94
      WASP-101b |    6400.0 |        1.29 |   0.050534852639 |          15.8
      WASP-103b |    6110.0 |        1.44 |    0.01993718796 |        17.127
      WASP-104b |    5475.0 |        0.96 |  0.0291001713676 |        12.745
      WASP-106b |    6055.0 |        1.39 |  0.0917655902438 |        12.162
       WASP-10b |    4675.0 |         0.7 |   0.037914094054 |        12.106
      WASP-113b |    5890.0 |        1.61 |   0.058866987847 |        15.793
      WASP-114b |    5940.0 |        1.43 |  0.0285119542851 |        15.009
      WASP-117b |    6038.0 |        1.17 |  0.0945936887616 |        11.444
      WASP-118b |    6410.0 |         1.7 |  0.0546929984612 |        16.141
      WASP-119b |    5650.0 |         1.2 |  0.0353096212779 |        15.693
       WASP-11b |    4980.0 |        0.79 |  0.0441657416384 |        11.265
      WASP-120b |    6450.0 |        1.87 |  0.0512944450886 |        16.511
      WASP-121b |    6459.0 |        1.46 |  0.0254814326493 |        20.905
      WASP-123b |    5740.0 |        1.28 |   0.042430311217 |        14.773
      WASP-124b |    6050.0 |        1.02 |  0.0447376081633 |        13.899
      WASP-126b |    5800.0 |        1.27 |  0.0450746739903 |        10.761
      WASP-127b |    5620.0 |        1.39 |  0.0520750264301 |        15.356
      WASP-129b |    5900.0 |         0.9 |  0.0633999899198 |        10.424
       WASP-12b |    6360.0 |        1.66 |  0.0234539235853 |        21.297
      WASP-130b |    5625.0 |        0.96 |   0.101296707152 |         9.976
      WASP-131b |    6030.0 |        1.53 |  0.0608123024477 |        13.675
      WASP-132b |    4775.0 |        0.74 |  0.0673086611516 |         9.752
      WASP-133b |    5700.0 |        1.44 |  0.0345118213344 |        13.563
      WASP-135b |    5675.0 |        0.96 |  0.0243379599239 |        14.572
      WASP-136b |    6260.0 |        2.21 |  0.0659833041315 |        15.468
      WASP-138b |    6272.0 |        1.36 |  0.0494215143395 |        12.218
      WASP-139b |    5310.0 |         0.8 |  0.0623051253385 |         8.967
       WASP-13b |    5826.0 |        1.56 |  0.0536834398346 |        15.569
      WASP-140b |    5260.0 |        0.87 |  0.0323021596856 |        16.141
      WASP-141b |    5900.0 |        1.37 |  0.0468184751958 |        13.563
      WASP-142b |    6010.0 |        1.64 |  0.0347559814929 |         17.15
       WASP-14b |    6475.0 |        1.31 |  0.0357341414702 |         14.36
      WASP-157b |    5838.0 |        1.13 |  0.0528216538878 |        11.938
       WASP-15b |    6300.0 |        1.48 |  0.0499243720835 |         16.01
       WASP-16b |    5700.0 |        0.95 |   0.042041504644 |          11.3
       WASP-17b |    6650.0 |        1.57 |  0.0515414280336 |        22.317
       WASP-18b |    6400.0 |        1.23 |  0.0204067609103 |        13.059
       WASP-19b |    5568.0 |         1.0 |   0.016086176018 |        15.603
        WASP-1b |       nan |        1.47 |  0.0388666653269 |        16.623
       WASP-20b |    5940.0 |        1.39 |   0.059970751934 |        16.388
       WASP-21b |    5800.0 |        1.14 |  0.0499409874136 |         11.99
       WASP-22b |    6153.0 |        1.25 |  0.0487118234765 |         13.44
       WASP-23b |    5150.0 |        0.77 |  0.0370001585038 |        10.783
       WASP-24b |    6075.0 |        1.33 |  0.0364552047937 |        14.571
       WASP-25b |    5703.0 |        0.92 |   0.047351621569 |        13.675
       WASP-26b |    5939.0 |         1.3 |  0.0398286142602 |        14.359
       WASP-28b |    6150.0 |        1.09 |  0.0445442951001 |        13.597
       WASP-29b |    4800.0 |        0.81 |  0.0455513935198 |         8.878
        WASP-2b |    5200.0 |        0.84 |  0.0310472495515 |        12.005
       WASP-31b |    6302.0 |        1.25 |  0.0465385735721 |        17.363
       WASP-32b |    6100.0 |        1.11 |  0.0393434445852 |        13.227
       WASP-33b |    7430.0 |        1.44 |  0.0253593264854 |         16.78
       WASP-34b |    5700.0 |        0.93 |  0.0520529841368 |        13.675
       WASP-35b |    5990.0 |        1.09 |  0.0431090625416 |        14.796
